workload,polynomial,backend,field,arithmetic,layout,point_mode,bit_width,limbs,modulus_hex,rounds,N,vars,degree,terms,warmups,repeats,timing_mode,challenge_mode,first_ms,median_ms,eval_median_ms,challenge_median_ms,fold_median_ms,total_median_ms,input_mib,checksum,status
zk_complete_add_6,q_add*x_p*x_p*x_q*y_q*lambda + q_add*x_p*x_p*x_q*y_p*lambda - q_add*x_p*x_q*y_p*x_r*lambda - q_add*x_p*x_q*y_q*x_r*lambda - q_add*x_p*x_q*y_p*y_p - q_add*x_p*x_q*y_p*y_q - q_add*x_p*x_q*y_p*y_r - q_add*x_p*x_q*y_q*y_r,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,p128_mersenne_2^127_minus_1,montgomery,element,specialized,128,4,0x7fffffffffffffffffffffffffffffff,18,262144,8,6,8,2,10,whole-run,fixed,96.864,13.484,0.000,0.000000,0.000,13.484,32.000000,27862136254225,ok
