workload,polynomial,arithmetic,layout,point_mode,field,bit_width,limbs,modulus_hex,rounds,N,vars,degree,terms,warmups,repeats,timing_mode,challenge_mode,triton_backend,triton_first_ms,triton_median_ms,triton_eval_median_ms,triton_challenge_median_ms,triton_fold_median_ms,triton_total_median_ms,triton_status,cuda_backend,cuda_first_ms,cuda_median_ms,cuda_eval_median_ms,cuda_challenge_median_ms,cuda_fold_median_ms,cuda_total_median_ms,cuda_status,checksum_match,triton_checksum,cuda_checksum,cuda_speedup_vs_triton
zk_complete_add_12,q_add*y_r - q_add*x_q*y_r*alpha + q_add*x_p*y_r*alpha - q_add*y_q*y_r*delta - q_add*y_p*y_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,18,262144,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,101.309,10.761,0.000,0.000000,0.000,10.761,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,7.9825,6.47341,0,0,0,6.47341,ok,true,77049406967767,77049406967767,1.662339
