workload,polynomial,arithmetic,layout,point_mode,field,bit_width,limbs,modulus_hex,rounds,N,vars,degree,terms,warmups,repeats,timing_mode,challenge_mode,triton_backend,triton_first_ms,triton_median_ms,triton_eval_median_ms,triton_challenge_median_ms,triton_fold_median_ms,triton_total_median_ms,triton_status,cuda_backend,cuda_first_ms,cuda_median_ms,cuda_eval_median_ms,cuda_challenge_median_ms,cuda_fold_median_ms,cuda_total_median_ms,cuda_status,checksum_match,triton_checksum,cuda_checksum,cuda_speedup_vs_triton
zk_incomplete_add_2,q_add-incomplete*y_r*x_p - q_add-incomplete*y_r*x_q + q_add-incomplete*y_q*x_p - q_add-incomplete*y_q*x_q - q_add-incomplete*y_p*x_q + q_add-incomplete*y_p*x_r - q_add-incomplete*y_q*x_r + q_add-incomplete*y_q*x_q,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,20,1048576,7,3,8,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,86.625,11.766,0.000,0.000000,0.000,11.766,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,9.29113,8.1121,0,0,0,8.1121,ok,true,70232109488970,70232109488970,1.450426
