workload,polynomial,backend,field,arithmetic,layout,point_mode,bit_width,limbs,modulus_hex,rounds,N,vars,degree,terms,warmups,repeats,timing_mode,challenge_mode,first_ms,median_ms,eval_median_ms,challenge_median_ms,fold_median_ms,total_median_ms,input_mib,checksum,status
zk_complete_add_12,q_add*y_r - q_add*x_q*y_r*alpha + q_add*x_p*y_r*alpha - q_add*y_q*y_r*delta - q_add*y_p*y_r*delta,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points-treduce,p255_bls12_381_scalar,montgomery,element,specialized,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,20,1048576,8,4,5,2,10,whole-run,fixed,108.443,17.088,0.000,0.000000,0.000,17.088,256.000000,86279251806969,ok
