workload,polynomial,arithmetic,layout,point_mode,field,bit_width,limbs,modulus_hex,rounds,N,vars,degree,terms,warmups,repeats,timing_mode,challenge_mode,triton_backend,triton_first_ms,triton_median_ms,triton_eval_median_ms,triton_challenge_median_ms,triton_fold_median_ms,triton_total_median_ms,triton_status,cuda_backend,cuda_first_ms,cuda_median_ms,cuda_eval_median_ms,cuda_challenge_median_ms,cuda_fold_median_ms,cuda_total_median_ms,cuda_status,checksum_match,triton_checksum,cuda_checksum,cuda_speedup_vs_triton,skip_reason,log_path
zk_complete_add_9,q_add*x_r - q_add*x_p - q_add*x_q*x_r*gamma + q_add*x_p*x_q*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,14,16384,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,81.334,5.894,0.000,0.000000,0.000,5.894,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,3.85965,2.74083,0,0,0,2.74083,ok,true,64721918569490,64721918569490,2.150443,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_9_bw256_r14.log
zk_complete_add_9,q_add*x_r - q_add*x_p - q_add*x_q*x_r*gamma + q_add*x_p*x_q*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,16,65536,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,83.560,7.779,0.000,0.000000,0.000,7.779,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,4.43635,3.34006,0,0,0,3.34006,ok,true,71667032844355,71667032844355,2.329000,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_9_bw256_r16.log
zk_complete_add_9,q_add*x_r - q_add*x_p - q_add*x_q*x_r*gamma + q_add*x_p*x_q*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,18,262144,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,85.850,9.824,0.000,0.000000,0.000,9.824,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,5.65345,4.54368,0,0,0,4.54368,ok,true,80032519064251,80032519064251,2.162124,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_9_bw256_r18.log
zk_complete_add_9,q_add*x_r - q_add*x_p - q_add*x_q*x_r*gamma + q_add*x_p*x_q*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,20,1048576,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,88.114,13.045,0.000,0.000000,0.000,13.045,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,8.40849,7.30905,0,0,0,7.30905,ok,true,86072749519367,86072749519367,1.784774,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_9_bw256_r20.log
zk_complete_add_9,q_add*x_r - q_add*x_p - q_add*x_q*x_r*gamma + q_add*x_p*x_q*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,22,4194304,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,96.654,23.551,0.000,0.000000,0.000,23.551,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,17.0646,15.9691,0,0,0,15.9691,ok,true,100819326577736,100819326577736,1.474786,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_9_bw256_r22.log
zk_complete_add_9,q_add*x_r - q_add*x_p - q_add*x_q*x_r*gamma + q_add*x_p*x_q*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,24,16777216,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,132.455,60.273,0.000,0.000000,0.000,60.273,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,49.7684,48.4999,0,0,0,48.4999,ok,true,107743887149652,107743887149652,1.242745,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_9_bw256_r24.log
zk_complete_add_9,q_add*x_r - q_add*x_p - q_add*x_q*x_r*gamma + q_add*x_p*x_q*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,26,67108864,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,277.660,207.088,0.000,0.000000,0.000,207.088,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,180.279,179.688,0,0,0,179.688,ok,true,115022369023562,115022369023562,1.152487,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_9_bw256_r26.log
zk_complete_add_9,q_add*x_r - q_add*x_p - q_add*x_q*x_r*gamma + q_add*x_p*x_q*gamma,prime-field-montgomery,element,specialized,,256,,,28,268435456,5,4,4,2,10,whole-run,fixed,,,,,,,,skipped,,,,,,,,skipped,skipped,,,,returncode=1,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_9_bw256_r28.log
zk_complete_add_10,q_add*y_r - q_add*y_p - q_add*x_q*y_r*gamma + q_add*x_q*y_p*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,14,16384,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,81.353,5.699,0.000,0.000000,0.000,5.699,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,3.83408,2.71678,0,0,0,2.71678,ok,true,64721918569490,64721918569490,2.097704,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_10_bw256_r14.log
zk_complete_add_10,q_add*y_r - q_add*y_p - q_add*x_q*y_r*gamma + q_add*x_q*y_p*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,16,65536,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,83.525,7.934,0.000,0.000000,0.000,7.934,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,4.4183,3.31444,0,0,0,3.31444,ok,true,71667032844355,71667032844355,2.393768,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_10_bw256_r16.log
zk_complete_add_10,q_add*y_r - q_add*y_p - q_add*x_q*y_r*gamma + q_add*x_q*y_p*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,18,262144,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,85.432,9.932,0.000,0.000000,0.000,9.932,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,5.60592,4.54694,0,0,0,4.54694,ok,true,80032519064251,80032519064251,2.184326,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_10_bw256_r18.log
zk_complete_add_10,q_add*y_r - q_add*y_p - q_add*x_q*y_r*gamma + q_add*x_q*y_p*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,20,1048576,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,89.173,13.358,0.000,0.000000,0.000,13.358,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,8.27846,7.21538,0,0,0,7.21538,ok,true,86072749519367,86072749519367,1.851323,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_10_bw256_r20.log
zk_complete_add_10,q_add*y_r - q_add*y_p - q_add*x_q*y_r*gamma + q_add*x_q*y_p*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,22,4194304,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,97.644,23.257,0.000,0.000000,0.000,23.257,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,17.1406,15.9504,0,0,0,15.9504,ok,true,100819326577736,100819326577736,1.458083,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_10_bw256_r22.log
zk_complete_add_10,q_add*y_r - q_add*y_p - q_add*x_q*y_r*gamma + q_add*x_q*y_p*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,24,16777216,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,133.109,61.100,0.000,0.000000,0.000,61.100,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,49.4505,48.255,0,0,0,48.255,ok,true,107743887149652,107743887149652,1.266190,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_10_bw256_r24.log
zk_complete_add_10,q_add*y_r - q_add*y_p - q_add*x_q*y_r*gamma + q_add*x_q*y_p*gamma,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,26,67108864,5,4,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,277.358,209.272,0.000,0.000000,0.000,209.272,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,179.294,179.332,0,0,0,179.332,ok,true,115022369023562,115022369023562,1.166953,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_10_bw256_r26.log
zk_complete_add_10,q_add*y_r - q_add*y_p - q_add*x_q*y_r*gamma + q_add*x_q*y_p*gamma,prime-field-montgomery,element,specialized,,256,,,28,268435456,5,4,4,2,10,whole-run,fixed,,,,,,,,skipped,,,,,,,,skipped,skipped,,,,returncode=1,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_10_bw256_r28.log
zk_complete_add_11,q_add*x_r - q_add*x_q*x_r*alpha + q_add*x_p*x_r*alpha - q_add*y_q*x_r*delta - q_add*y_p*x_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,14,16384,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,97.625,6.612,0.000,0.000000,0.000,6.612,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,5.29985,3.67121,0,0,0,3.67121,ok,true,62956770791525,62956770791525,1.801041,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_11_bw256_r14.log
zk_complete_add_11,q_add*x_r - q_add*x_q*x_r*alpha + q_add*x_p*x_r*alpha - q_add*y_q*x_r*delta - q_add*y_p*x_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,16,65536,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,62.098,5.815,0.000,0.000000,0.000,5.815,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,6.03754,4.51621,0,0,0,4.51621,ok,true,70762978740454,70762978740454,1.287584,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_11_bw256_r16.log
zk_complete_add_11,q_add*x_r - q_add*x_q*x_r*alpha + q_add*x_p*x_r*alpha - q_add*y_q*x_r*delta - q_add*y_p*x_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,18,262144,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,103.859,10.722,0.000,0.000000,0.000,10.722,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,8.05415,6.51106,0,0,0,6.51106,ok,true,77049406967767,77049406967767,1.646736,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_11_bw256_r18.log
zk_complete_add_11,q_add*x_r - q_add*x_q*x_r*alpha + q_add*x_p*x_r*alpha - q_add*y_q*x_r*delta - q_add*y_p*x_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,20,1048576,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,68.218,14.097,0.000,0.000000,0.000,14.097,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,13.06,11.5112,0,0,0,11.5112,ok,true,86279251806969,86279251806969,1.224633,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_11_bw256_r20.log
zk_complete_add_11,q_add*x_r - q_add*x_q*x_r*alpha + q_add*x_p*x_r*alpha - q_add*y_q*x_r*delta - q_add*y_p*x_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,22,4194304,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,127.629,39.050,0.000,0.000000,0.000,39.050,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,29.9217,28.4665,0,0,0,28.4665,ok,true,95160275634970,95160275634970,1.371788,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_11_bw256_r22.log
zk_complete_add_11,q_add*x_r - q_add*x_q*x_r*alpha + q_add*x_p*x_r*alpha - q_add*y_q*x_r*delta - q_add*y_p*x_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,24,16777216,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,210.570,121.478,0.000,0.000000,0.000,121.478,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,95.1697,93.7283,0,0,0,93.7283,ok,true,104209935896092,104209935896092,1.296065,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_11_bw256_r24.log
zk_complete_add_11,q_add*x_r - q_add*x_q*x_r*alpha + q_add*x_p*x_r*alpha - q_add*y_q*x_r*delta - q_add*y_p*x_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,26,67108864,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,533.645,445.938,0.000,0.000000,0.000,445.938,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,354.105,347.76,0,0,0,347.76,ok,true,118405546766377,118405546766377,1.282315,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_11_bw256_r26.log
zk_complete_add_11,q_add*x_r - q_add*x_q*x_r*alpha + q_add*x_p*x_r*alpha - q_add*y_q*x_r*delta - q_add*y_p*x_r*delta,prime-field-montgomery,element,specialized,,256,,,28,268435456,8,4,5,2,10,whole-run,fixed,,,,,,,,skipped,,,,,,,,skipped,skipped,,,,returncode=1,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_11_bw256_r28.log
zk_complete_add_12,q_add*y_r - q_add*x_q*y_r*alpha + q_add*x_p*y_r*alpha - q_add*y_q*y_r*delta - q_add*y_p*y_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,14,16384,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,100.359,6.484,0.000,0.000000,0.000,6.484,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,5.22741,3.65925,0,0,0,3.65925,ok,true,62956770791525,62956770791525,1.771948,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_12_bw256_r14.log
zk_complete_add_12,q_add*y_r - q_add*x_q*y_r*alpha + q_add*x_p*y_r*alpha - q_add*y_q*y_r*delta - q_add*y_p*y_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,16,65536,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,99.171,8.414,0.000,0.000000,0.000,8.414,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,6.02499,4.47727,0,0,0,4.47727,ok,true,70762978740454,70762978740454,1.879270,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_12_bw256_r16.log
zk_complete_add_12,q_add*y_r - q_add*x_q*y_r*alpha + q_add*x_p*y_r*alpha - q_add*y_q*y_r*delta - q_add*y_p*y_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,18,262144,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,101.309,10.761,0.000,0.000000,0.000,10.761,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,7.9825,6.47341,0,0,0,6.47341,ok,true,77049406967767,77049406967767,1.662339,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_12_bw256_r18.log
zk_complete_add_12,q_add*y_r - q_add*x_q*y_r*alpha + q_add*x_p*y_r*alpha - q_add*y_q*y_r*delta - q_add*y_p*y_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,20,1048576,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,107.244,17.158,0.000,0.000000,0.000,17.158,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,13.0178,11.452,0,0,0,11.452,ok,true,86279251806969,86279251806969,1.498254,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_12_bw256_r20.log
zk_complete_add_12,q_add*y_r - q_add*x_q*y_r*alpha + q_add*x_p*y_r*alpha - q_add*y_q*y_r*delta - q_add*y_p*y_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,22,4194304,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,126.982,38.871,0.000,0.000000,0.000,38.871,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,30.1055,28.5311,0,0,0,28.5311,ok,true,95160275634970,95160275634970,1.362408,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_12_bw256_r22.log
zk_complete_add_12,q_add*y_r - q_add*x_q*y_r*alpha + q_add*x_p*y_r*alpha - q_add*y_q*y_r*delta - q_add*y_p*y_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,24,16777216,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,207.769,121.461,0.000,0.000000,0.000,121.461,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,135.297,93.8116,0,0,0,93.8116,ok,true,104209935896092,104209935896092,1.294733,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_12_bw256_r24.log
zk_complete_add_12,q_add*y_r - q_add*x_q*y_r*alpha + q_add*x_p*y_r*alpha - q_add*y_q*y_r*delta - q_add*y_p*y_r*delta,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,26,67108864,8,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,535.181,447.572,0.000,0.000000,0.000,447.572,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,354.27,348.543,0,0,0,348.543,ok,true,118405546766377,118405546766377,1.284123,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_12_bw256_r26.log
zk_complete_add_12,q_add*y_r - q_add*x_q*y_r*alpha + q_add*x_p*y_r*alpha - q_add*y_q*y_r*delta - q_add*y_p*y_r*delta,prime-field-montgomery,element,specialized,,256,,,28,268435456,8,4,5,2,10,whole-run,fixed,,,,,,,,skipped,,,,,,,,skipped,skipped,,,,returncode=1,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_complete_add_12_bw256_r28.log
zk_vanilla_zerocheck_hp,qL*w1*fz1 + qR*w2*fz1 + qM*w1*w2*fz1 - qO*w3*fz1 + qC*fz1,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,14,16384,9,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,3715.882,7.283,0.000,0.000000,0.000,7.283,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,4.72172,3.34353,0,0,0,3.34353,ok,true,62964241086292,62964241086292,2.178237,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_vanilla_zerocheck_hp_bw256_r14.log
zk_vanilla_zerocheck_hp,qL*w1*fz1 + qR*w2*fz1 + qM*w1*w2*fz1 - qO*w3*fz1 + qC*fz1,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,16,65536,9,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,91.977,8.228,0.000,0.000000,0.000,8.228,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,5.47813,4.03182,0,0,0,4.03182,ok,true,69135770525718,69135770525718,2.040766,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_vanilla_zerocheck_hp_bw256_r16.log
zk_vanilla_zerocheck_hp,qL*w1*fz1 + qR*w2*fz1 + qM*w1*w2*fz1 - qO*w3*fz1 + qC*fz1,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,18,262144,9,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,95.698,10.531,0.000,0.000000,0.000,10.531,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,7.22087,5.91932,0,0,0,5.91932,ok,true,75750258704952,75750258704952,1.779089,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_vanilla_zerocheck_hp_bw256_r18.log
zk_vanilla_zerocheck_hp,qL*w1*fz1 + qR*w2*fz1 + qM*w1*w2*fz1 - qO*w3*fz1 + qC*fz1,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,20,1048576,9,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,97.704,15.615,0.000,0.000000,0.000,15.615,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,11.9049,10.5592,0,0,0,10.5592,ok,true,86811450915475,86811450915475,1.478805,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_vanilla_zerocheck_hp_bw256_r20.log
zk_vanilla_zerocheck_hp,qL*w1*fz1 + qR*w2*fz1 + qM*w1*w2*fz1 - qO*w3*fz1 + qC*fz1,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,22,4194304,9,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,116.436,33.258,0.000,0.000000,0.000,33.258,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,28.1387,26.7608,0,0,0,26.7608,ok,true,96398863637362,96398863637362,1.242788,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_vanilla_zerocheck_hp_bw256_r22.log
zk_vanilla_zerocheck_hp,qL*w1*fz1 + qR*w2*fz1 + qM*w1*w2*fz1 - qO*w3*fz1 + qC*fz1,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,24,16777216,9,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,181.442,100.913,0.000,0.000000,0.000,100.913,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,90.4073,89.1654,0,0,0,89.1654,ok,true,106449597796035,106449597796035,1.131751,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_vanilla_zerocheck_hp_bw256_r24.log
zk_vanilla_zerocheck_hp,qL*w1*fz1 + qR*w2*fz1 + qM*w1*w2*fz1 - qO*w3*fz1 + qC*fz1,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,26,67108864,9,4,5,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,440.432,364.023,0.000,0.000000,0.000,364.023,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,343.47,336.575,0,0,0,336.575,ok,true,115397992157617,115397992157617,1.081551,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_vanilla_zerocheck_hp_bw256_r26.log
zk_vanilla_zerocheck_hp,qL*w1*fz1 + qR*w2*fz1 + qM*w1*w2*fz1 - qO*w3*fz1 + qC*fz1,prime-field-montgomery,element,specialized,,256,,,28,268435456,9,4,5,2,10,whole-run,fixed,,,,,,,,skipped,,,,,,,,skipped,skipped,,,,returncode=1,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_vanilla_zerocheck_hp_bw256_r28.log
zk_vanilla_permcheck_hp,pi*fz2 - p1*p2*fz2 + 7*phi*D1*D2*D3*fz2 - 7*N1*N2*N3*fz2,prime-field-montgomery,element,specialized,p255_bls12_381_scalar,256,8,0x73eda753299d7d483339d80809a1d80553bda402fffe5bfeffffffff00000001,14,16384,11,5,4,2,10,whole-run,fixed,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points,113.442,7.834,0.000,0.000000,0.000,7.834,ok,cuda-sumcheck-prime-field-montgomery-element-layout-specialized-points,6.50177,4.61139,0,0,0,4.61139,ok,true,70683089240075,70683089240075,1.698837,,CAMERA-READY/h100/sweep_fixed/cases_zk_256/zk_vanilla_permcheck_hp_bw256_r14.log
