workload,polynomial,backend,field,arithmetic,layout,point_mode,bit_width,limbs,modulus_hex,rounds,N,vars,degree,terms,warmups,repeats,timing_mode,challenge_mode,first_ms,median_ms,eval_median_ms,challenge_median_ms,fold_median_ms,total_median_ms,input_mib,checksum,status
zk_verifiable_asics,qadd*a + qadd*b + qmul*a*b,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points-treduce,p128_mersenne_2^127_minus_1,montgomery,element,specialized,128,4,0x7fffffffffffffffffffffffffffffff,28,268435456,4,3,3,2,10,whole-run,fixed,181.758,131.730,0.000,0.000000,0.000,131.730,16384.000000,23995087662702,ok
