workload,polynomial,backend,field,arithmetic,layout,point_mode,bit_width,limbs,modulus_hex,rounds,N,vars,degree,terms,warmups,repeats,timing_mode,challenge_mode,first_ms,median_ms,eval_median_ms,challenge_median_ms,fold_median_ms,total_median_ms,input_mib,checksum,status
zk_witness_id_point_2,q_point*y*y*y - q_point*y*x*x*x - 5*q_point*y,triton-sumcheck-prime-field-montgomery-element-layout-specialized-points-treduce,p64_goldilocks,montgomery,element,specialized,64,2,0xffffffff00000001,14,16384,3,5,3,2,10,whole-run,fixed,64.163,6.627,0.000,0.000000,0.000,6.627,0.375000,7281523154464,ok
